sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
315,4,6,3.17,9,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kui-vasakliberaalid-raagivad-riietuse-sooneutraalsusest-siis-ilmselt-kohustust-mitte-moodi-silmas-pidades/
221,1,6,3.17,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/opositsiooni-lammutav-aasta-kogu-energia-kulus-ainult-havitustoole/
284,3,6,3.17,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/heaoluuhiskond-loogi-all-prantsusmaa-kehtestab-lennukipiletitele-kuni-18-eurose-rohemaksu/
442,11,3,3.17,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/fotod-laevalt-viking-linei-laev-amorella-soitis-ahvenamaa-lahistel-madalikule?id=91093233
189,2,4,3.17,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/meryl-streep-meeste-ulekritiseerimisest-ka-naised-voivad-vahel-paganama-toksilised-olla/
315,2,8,3.17,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/siseminister-mart-helme-pollumehed-arvestagu-praegu-pigem-vajadusega-tootmine-kokku-tommata/
126,1,3,3.17,6,Uued Uudised,https://uueduudised.ee/uudis/ekre-tostis-oma-toetust-ainsa-koalitsioonierakonnana/
252,6,2,3.17,5,Ärileht,https://arileht.delfi.ee/news/uudised/valitsus-otsustas-lubada-euroopa-otselende-riikidesse-kus-on-nakatumiskordaja-alla-kahekordse-el-i-keskmise?id=91189273
189,4,2,3.17,5,Uued Uudised,https://uueduudised.ee/uudis/maailm/sveitsi-on-kolmandatest-riikidest-oodatud-vaid-haritud-toojoud-kui-see-on-uhiskonna-huvides/
126,1,3,3.17,5,Telegram,https://www.telegram.ee/maailm/suurbritannia-piirab-sisserandajate-sotsiaalabi
126,1,3,3.17,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/polissoomlase-iseloomustus-valitsuse-ministrite-kohta-ei-kannata-trukimusta-parteijuht-soovib-vahem-graafilisi-valjendeid?id=90573769
63,1,1,3.17,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tallinna-lasteaias-nakatusid-kaks-lasteaiaopetajat-koroonaviirusesse?id=90099329
126,0,4,3.17,2,Eesti Päevaleht,https://epl.delfi.ee/uudised/balti-elektrivorgus-oli-infarktieelne-seisund-venemaa-passis-appi-tottas-poola?id=90362691
126,0,4,3.17,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/soomes-teatati-tana-ligi-300-uuest-koroonaviirusega-nakatunust?id=91294247
252,3,5,3.17,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/randekriisi-hairekell-kolab-endiselt-turgi-voib-peagi-migrandid-taas-valla-paasta/
63,0,2,3.17,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kellakeeramise-lopetamiseks-eestis-tuleb-jouda-soome-ja-latiga-uksmeelele?id=91432345
189,1,5,3.17,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/migratsiooni-eri-palged-horvaatia-politsei-leidis-kinni-kruvitud-kastist-uheksa-migranti/
63,0,2,3.17,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/lasnamael-sai-16-aastane-rattur-autolt-loogi-juht-soitis-edasi?id=90179945
189,1,5,3.17,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tallinn-kompenseerib-lasteaedadele-kohatasu-vabastuse-tottu-saamata-jaanud-ligi-4-miljonit-eurot?id=90381893
2497,41,38,3.16,41,Telegram,https://www.telegram.ee/eesti/eesti-ponevaimad-kuulujutud-ehk-telegram-otsib-vilepuhujaid
949,7,23,3.16,40,Uued Uudised,https://uueduudised.ee/uudis/maailm/president-donald-trump-tugevam-kui-kunagi-varem/
1897,19,41,3.16,34,Telegram,https://www.telegram.ee/teadus-ja-tulevik/eesti-kiirgusalane-padevus-kallutatud-teadus-ja-wikipedia
727,15,8,3.16,26,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erakonna-isamaa-parlamendisaadikud-taunivad-jarjepanu-referendumiplaani?id=91808247
348,7,4,3.16,16,Delfi,https://www.delfi.ee/news/paevauudised/eesti/jogeva-vaikekogudus-saab-riigieelarvest-kiriku-rajamiseks-miljoni-euro-suuruse-rahasusti-ehitushanget-pole-veel-valja-kuulutatud?id=91285673
411,0,13,3.16,16,Uued Uudised,https://uueduudised.ee/uudis/maailm/piraadikapten-carola-rackete-monedele-kangelane-kuid-tegelikkuses-provokaator-ja-seaduserikkuja/
253,3,5,3.16,14,Delfi,https://www.delfi.ee/news/paevauudised/krimi/politsei-alustas-haapsalus-kassi-hukanud-mehe-suhtes-kriminaalmenetlust?id=90547681
380,2,10,3.16,13,Uued Uudised,https://uueduudised.ee/uudis/eesti/tana-moodub-80-aastast-punasest-riigipoordest/
285,2,7,3.16,12,Uued Uudised,https://uueduudised.ee/uudis/eesti/sotsilik-vikerkaaremaailm-pole-nii-ilus-nagu-temast-miitingutel-ja-meedias-koneldakse/
506,7,9,3.16,11,Uued Uudised,https://uueduudised.ee/majandus/riikliku-monopolettevotte-eesti-energia-populaarsus-korgepalgalise-tooandjana-pole-hea-asi/
474,4,11,3.16,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/homme-toimub-tallinnas-black-lives-matter-meeleavaldus-rassismi-vastu?id=90123443
285,2,7,3.16,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/president-kaljulaidi-eestvedamisel-kogunevad-tana-maailma-naisliidrid-arutama-pandeemia-moju?id=89994607
95,2,1,3.16,9,Uued Uudised,https://uueduudised.ee/uudis/eesti/riigikogu-sotsiaalkomisjon-soovitab-ekre-apteegireformi-muudatusega-edasi-minna-ja-sotside-ettepanekud-tagasi-lukata/
412,3,10,3.16,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/viirus-levib-jalle-rakvere-haigla-sulges-kulastajatele-uksed?id=90639933
253,3,5,3.16,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/apteekrid-soovitavad-kodus-hoida-kahe-nadala-jagu-ravimivaru?id=91673195
253,5,3,3.16,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/trump-voib-end-valimiste-ool-juba-voitjaks-kuulutada-nimetades-osasid-haali-voltsituiks?id=91544545
348,7,4,3.16,8,Telegram,https://www.telegram.ee/teadus-ja-tulevik/kauaoodatud-cavendishi-eksperiment-ootab-hooandjaid
316,3,7,3.16,6,Telegram,https://www.telegram.ee/eesti/riigireetmises-kahtlustatava-abikaasa-ei-tea-mehe-tegevusest-midagi
411,3,10,3.16,6,Telegram,https://www.telegram.ee/eesti/langi-tagasiastumiseks-algatati-petitsioon-ja-plaanitakse-meeleavaldust
443,2,12,3.16,6,Forte,https://forte.delfi.ee/news/varia/pohja-ameerikas-on-uks-suur-piirkond-kuhu-koroonapandeemia-ei-joudnudki?id=91407403
190,2,4,3.16,6,Telegram,https://www.telegram.ee/maailm/rootsi-ajakirjaniku-hagi-voib-muuta-internetti
253,4,4,3.16,5,Telegram,https://www.telegram.ee/eesti/riigikogu-kaalub-komisjonide-too-salastamist-30-aastaks
348,4,7,3.16,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/erisaade-brusselis-tootav-silver-meikar-koroonakriisist-osad-piirangud-rakendati-liiga-hilja-rahva-seas-votab-voimust-masendus?id=91556919
95,0,3,3.16,5,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-jogevamaal-poles-puumaja-maani-maha?id=90178555
190,6,0,3.16,5,Eesti Päevaleht,https://epl.delfi.ee/kultuur/teatritel-tuleb-uuel-nadalal-piletiostnutele-uusi-kuupaevi-pakkuma-hakata?id=91736473
158,2,3,3.16,2,Eesti Päevaleht,https://epl.delfi.ee/valismaa/pikk-teekond-sojani-armeenia-voimud-on-jarsult-piiranud-ligipaasu-magi-karabahhile?id=91343191
285,2,7,3.16,2,Telegram,https://www.telegram.ee/eesti/teadaanne-mesilased-lapsed-ja-loomad-kinni-edelaraudtee-pritsib-monsantot
285,1,8,3.16,2,Telegram,https://www.telegram.ee/maailm/rothschildid-loikavad-kasu-malaisia-lennuki-kadumisest
190,0,6,3.16,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/soome-migrandilembeline-murkrohelisest-valisminister-sai-kukile-politsei-ja-prokuratuuri/
2315,48,25,3.15,52,Telegram,https://www.telegram.ee/eesti/telegrami-konverents-2015-kes-seal-esinevad-ja-mida-nad-raagivad
1523,11,37,3.15,51,Telegram,https://www.telegram.ee/teadus-ja-tulevik/naotuvastus-kui-anonuumsuse-lopp
476,15,0,3.15,25,Telegram,https://www.telegram.ee/arvamus/arvamus-uleliigsed-inimesed-ehk-mis-saab-siis-kui-tood-hakkavad-tegema-robotid
381,3,9,3.15,19,Telegram,https://www.telegram.ee/eesti/ravimite-hulgimuujatest-apteegiomanikud-kulvavad-alusetut-hirmu-ja-eksitavad-inimesi
1208,13,25,3.15,18,Telegram,https://www.telegram.ee/eesti/jarjejutt-estonia-katastroof-ii-osa
540,7,10,3.15,16,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/erisaade-usa-vaatleja-lauri-tankler-trump-voitis-esimese-debati-bideniga?id=91204717
317,9,1,3.15,14,Delfi,https://www.delfi.ee/news/paevauudised/eesti/endine-linnamuuseumi-juht-triin-siiner-linn-voiks-tehtud-tood-aktsepteerida-ja-asjaga-lopuni-minna?id=90309547
254,1,7,3.15,12,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/ungaris-tahetakse-pohiseadusse-kirjutada-laste-kristlike-soorollide-jargi-kasvatamise-noue?id=91639281
317,6,4,3.15,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/liberaalne-komumeedia-votab-nicholas-sandmanni-rassismiloos-uha-enam-taganemispoosi/
286,3,6,3.15,9,Telegram,https://www.telegram.ee/maailm/el-i-rahandusministrid-joudsid-pankade-paastereeglites-kokkuleppele
349,4,7,3.15,8,Uued Uudised,https://uueduudised.ee/uudis/eesti/agnes-pulk-feminism-ei-seisa-ammu-enam-naiste-vaid-ainult-oma-ideoloogiate-eest-kus-naine-on-lihtsalt-vahend/
762,10,14,3.15,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/nyt-usa-kaitseministeeriumi-ufoprogramm-hakkab-moningaid-avastusi-avalikustama?id=90546355
413,5,8,3.15,8,Uued Uudised,https://uueduudised.ee/uudis/eesti/soome-valitsus-astus-tagasi-valitsuskriisi-luhikroonika/
286,2,7,3.15,7,Telegram,https://www.telegram.ee/arvamus/kristina-kallas-ukski-riik-pole-integratsiooniga-vaga-hasti-toime-tulnud
127,1,3,3.15,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-mida-utleb-koroonapatsiendina-haiglasse-joudnud-ajakirjanik-ja-psuhholoog-neile-kes-piirangute-vastu-voitlevad?id=91808427
444,4,10,3.15,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/youtube-tembeldas-objektiivi-video-suvariigist-vihakoneks-protesti-ei-rahuldatud/
286,6,3,3.15,6,Uued Uudised,https://uueduudised.ee/majandus/vastuolulise-rail-balticu-trassi-teele-kuhjuvad-uha-uued-kusitavused/
476,7,8,3.15,4,Uued Uudised,https://uueduudised.ee/arvamus/kes-on-suurem-pressisober-kas-tiitli-saaja-voi-see-keda-ei-juletud-nimetada-vaenlaseks/
127,4,0,3.15,4,Telegram,https://www.telegram.ee/arvamus/trivimi-velliste-ainult-meie-ise
127,0,4,3.15,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/armeenia-peaminister-pasinjan-raakis-turgi-aktiivsest-osalemisest-sojas-aserbaidzaani-poolel?id=91187093
254,1,7,3.15,4,Telegram,https://www.telegram.ee/maailm/araabia-liiga-ei-toeta-sekkumisele-suurias-sojalisi-meetmeid
127,4,0,3.15,2,Eesti Päevaleht,https://epl.delfi.ee/uudised/ulevaade-mida-uut-me-selle-nadalaga-estonia-hukkumise-kohta-teada-saime?id=91247327
413,4,9,3.15,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kaart-vaata-kus-randades-pole-sinivetikate-vohamise-tottu-soovitatav-ujuda?id=90501607
222,1,6,3.15,2,Telegram,https://www.telegram.ee/maailm/saksamaal-protestiti-kasinusmeetmete-vastu
127,1,3,3.15,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/joe-biden-sai-koeraga-mangides-jalaluudesse-mora-ja-peab-mitu-nadalat-jalatuge-kandma?id=91818191
445,1,13,3.15,1,Telegram,https://www.telegram.ee/maailm/kuberkurjategijad-roovisid-maailma-pankadest-45-miljonit-dollarit
127,0,4,3.15,0,Telegram,https://www.telegram.ee/maailm/tepco-tunnistas-radioaktiivse-vee-leket-merre
1402,11,33,3.14,47,Telegram,https://www.telegram.ee/maailm/usa-ajaloo-luhikursus
1467,34,12,3.14,37,Telegram,https://www.telegram.ee/arvamus/vastulause-eesti-paevalehe-timewaveri-artiklile
1304,24,17,3.14,37,Uued Uudised,https://uueduudised.ee/majandus/henn-polluaas-eestil-ei-ole-voortoojoudu-vaja/
827,7,19,3.14,28,Uued Uudised,https://uueduudised.ee/arvamus/mitte-pahatahtlik-vihaohutamine-voi-uhiskonna-lohestamine-eestis-on-maailmavaateline-vaartuskonflikt/
923,15,14,3.14,27,Uued Uudised,https://uueduudised.ee/uudis/maailm/karel-kivilile-aafrika-pole-midagi-ara-teinud-aafrikas-ta-toob-ka-euroopasse-vaid-aafrika/
732,14,9,3.14,21,Telegram,https://www.telegram.ee/maailm/usa-s-on-internetivabadus-taas-ohus
859,10,17,3.14,18,Uued Uudised,https://uueduudised.ee/arvamus/kolumn-pollumajandus-muutub-superstaariks/
382,4,8,3.14,15,Uued Uudised,https://uueduudised.ee/uudis/maailm/midagi-uut-prantsusmaal-president-macron-moistis-hukka-islamiseparatismi/
541,10,7,3.14,15,Telegram,https://www.telegram.ee/maailm/soja-ootuses-putin-pole-vagede-ukrainasse-saatmist-veel-valja-kuulutanud
318,4,6,3.14,15,Telegram,https://www.telegram.ee/maailm/briti-valitsus-sotimaast-saab-lahkudes-riik-valjaspool-eli-ja-natot
318,6,4,3.14,13,Telegram,https://www.telegram.ee/eesti/siiri-sisask-rikkamad-ei-kujuta-ettegi-kui-kasinalt-osad-peavad-labi-saama
159,3,2,3.14,12,Telegram,https://www.telegram.ee/maailm/vabatahtlikud-iirimaal-plaanivad-uhe-paevaga-istutada-miljon-puud
573,7,11,3.14,12,Uued Uudised,https://uueduudised.ee/uudis/eesti/kuidas-kirjeldati-omasooiharate-tegevust-14-aastat-tagasi/
478,3,12,3.14,10,Telegram,https://www.telegram.ee/maailm/arvutimangude-soltuvus-vallutab-maailma
350,7,4,3.14,9,Telegram,https://www.telegram.ee/eesti/24-miljonilise-eelarveaugu-katmiseks-moeldakse-ka-juriidilistele-skeemidele
446,5,9,3.14,7,Telegram,https://www.telegram.ee/maailm/valge-maja-paneb-vandenouteooriad-polu-alla
159,1,4,3.14,6,Telegram,https://www.telegram.ee/eesti/uleilmsel-pollumajandusloomade-paeval-pooratakse-tahelepanu-loomade-arakasutamisele
191,0,6,3.14,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/rohelised-peaministril-on-viimane-aeg-teha-riigimehelik-otsus-ning-vabastada-helme-ministriametist?id=91384025
159,3,2,3.14,5,Telegram,https://www.telegram.ee/eesti/jurgen-ligi-kadri-simson-peaks-riigikogust-lahkuma-sest-ta-ei-ole-voimeline-kusimusi-esitama
223,6,1,3.14,5,Telegram,https://www.telegram.ee/maailm/snowden-minu-missioon-on-taidetud
255,3,5,3.14,4,Uued Uudised,https://uueduudised.ee/arvamus/repliik/indrek-tarandist-kaua-voib-uhiskond-autust-veel-sallida/
287,2,7,3.14,3,Telegram,https://www.telegram.ee/teadus-ja-tulevik/video-hawkingi-musta-augu-teooria-150-sekundiga
159,1,4,3.14,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/poola-meedia-usa-vagesid-sooviva-poola-president-sai-kullakutse-valgesse-majja?id=90198325
159,4,1,3.14,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/video-homses-saates-poolkuu-igor-graziniga-on-tagasi-postimees-polgas-ulipopulaarse-saate-ara/
191,3,3,3.14,3,Uued Uudised,https://uueduudised.ee/arvamus/repliik/postimehe-reporter-berit-nuka-pani-soomlaste-sanna-marini-valitsuse-paid-veeretama/
159,1,4,3.14,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/trump-foderaaljoud-jaavad-portlandi-politseioperatsiooni-lopuni/
159,0,5,3.14,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/5-aastane-poiss-sattus-pohja-tallinnas-toukerattalt-kukkudes-haiglasse?id=91658853
255,0,8,3.14,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/mustamael-jai-auto-alla-64-aastane-mees?id=91403611
159,0,5,3.14,0,Telegram,https://www.telegram.ee/maailm/suurbritannia-kaotas-aaa-reitingu
1723,19,35,3.13,32,Telegram,https://www.telegram.ee/nwo/illuminaatide-vereliinid-musteeriumireligioonidest-tanaste-valitsejateni
703,7,15,3.13,21,Uued Uudised,https://uueduudised.ee/uudis/eesti/bolti-omanik-kes-tahab-valitsuselt-toetust-on-ise-toetanud-valitsusevastast-tuhjade-sudamete-liikumist/
479,2,13,3.13,16,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/sveits-jaab-schengenisse-referendumil-sai-toetuse-vaba-liikumise-jatkumine-el-iga?id=91169171
383,7,5,3.13,12,Uued Uudised,https://uueduudised.ee/uudis/eesti/henn-polluaas-valitsuse-voortoojoupoliitika-jatab-eesti-madalapalgaliseks-riigiks/
447,1,13,3.13,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/oopaevaga-lisandus-8-positiivset-koroonatesti-esmaspaevast-saab-lennujaamas-ja-sadamas-testida-viiruse-antikehade-olemasolu?id=90098075
351,2,9,3.13,11,Uued Uudised,https://uueduudised.ee/arvamus/repliik/orjalaeva-oodates-ehk-kuidas-taispuhutud-meediasundmus-ohust-tuhjaks-jooksis/
319,6,4,3.13,2,Delfi,https://www.delfi.ee/news/paevauudised/krimi/video-alaealise-seksuaalses-ahvatlemises-suudistatud-peeter-helme-ma-ei-ole-mitte-kellelegi-uhtegi-kolvatut-ettepanekut-teinud?id=90897841
1952,28,33,3.12,71,Telegram,https://www.telegram.ee/arvamus/uuriv-ajakirjanik-volts-rohujuureliikumine-ja-meediasonumitega-manipuleerimine
674,10,11,3.12,38,Telegram,https://www.telegram.ee/eesti/kaes-on-suured-paevad
1187,13,24,3.12,35,Uued Uudised,https://uueduudised.ee/arvamus/paul-puustusmaa-rahva-korgeim-voim-on-muut/
769,9,15,3.12,17,Uued Uudised,https://uueduudised.ee/arvamus/mida-teevad-rikkad-mida-vaesed-ei-tee-ehk-kuidas-ajada-raha-riigi-tagant-oma-tasku-seaduslikult/
385,9,3,3.12,15,Delfi,https://www.delfi.ee/news/paevauudised/eesti/juri-ratas-mart-ja-martin-helme-peavad-lopetama-koheselt-eesti-ja-usa-suhete-oonestamise?id=91609461
513,3,13,3.12,15,Telegram,https://www.telegram.ee/maailm/seemneburokraatia-el-piirab-talunike-oigusi-taimi-kasvatada
192,2,4,3.12,14,Telegram,https://www.telegram.ee/teadus-ja-tulevik/emotsionaalse-intelligentsuse-tume-pool
352,3,8,3.12,14,Uued Uudised,https://uueduudised.ee/uudis/maailm/poola-seisab-vastu-laane-euroopa-usa-vastasusele-ja-vene-lembusele-ning-voitleb-oma-kohtureformi-eest/
352,2,9,3.12,14,Uued Uudised,https://uueduudised.ee/majandus/euroopa-liit-jaabki-vastuoludesse-rabelema-leedu-lubab-heaks-kiidetud-maanteepaketi-vaidlustada/
384,11,1,3.12,11,Telegram,https://www.telegram.ee/eesti/meeleavaldus-paastame-eesti-metsad-toimub-laupaeval-internetis
480,4,11,3.12,11,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/rootsi-endine-suursaadik-hiinas-anna-lindstedt-moisteti-kohtus-oigeks-omavolilistes-labiraakimistes-valisriigiga?id=90415021
320,4,6,3.12,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/liibua-admiral-vabauhendused-on-anarhistid-kes-sekkuvad-vahemerel-kooskolastatud-paastetoodesse/
353,2,9,3.12,10,Telegram,https://www.telegram.ee/eesti/vootradade-laheduses-tasub-ettevaatlik-olla
481,6,9,3.12,10,Uued Uudised,https://uueduudised.ee/arvamus/repliik/todemus-valitsuse-infotunnist-riigikogus-rodul-olevad-lapsed-ei-opi-ministrilt-mitte-koolikiusu-vaid-seda-kuidas-sellele-vastu-seista/
256,2,6,3.12,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/presidendina-porunud-kersti-kaljulaid-soovib-eestist-jalga-lasta-nagu-tegi-ka-ilves/
224,5,2,3.12,7,Uued Uudised,https://uueduudised.ee/arvamus/urmas-espenberg-ekre-moistagi-pooldab-eestikeelsele-haridusele-uleminekut-kusimus-on-siinkohal-meetodites/
192,1,5,3.12,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/hakkab-tulema-saksamaa-soovib-suuria-tsiviilisikuid-abistanud-organisatsioonilt-raha-tagasi/
288,3,6,3.12,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/anti-poolamets-selle-asemel-et-kooseluseadust-tagaukse-kaudu-pidevalt-labi-suruda-tuleks-see-oiguslik-praak-korvaldada-ning-seadus-tuhistada/
192,2,4,3.12,6,Uued Uudised,https://uueduudised.ee/arvamus/repliik/hea-uudis-kogus-eestile-sotside-fraktsiooni-laguneb/
385,7,5,3.12,6,Uued Uudised,https://uueduudised.ee/majandus/linnamae-hudroelektrijaama-lammutamisel-saaksime-kuni-180-lohet-aastas/
160,5,0,3.12,6,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/leedu-kutsus-oma-suursaadiku-minskist-konsultatsioonidele?id=91269265
160,1,4,3.12,5,Uued Uudised,https://uueduudised.ee/uudis/eesti/ekre-soovib-sotsiaalministrilt-selgitusi-soovahetusoperatsiooni-tingimuste-lihtsustamise-kohta/
128,1,3,3.12,5,Delfi,https://www.delfi.ee/news/paevauudised/krimi/tana-hommikul-suri-pohja-prefektuuri-kainestusmajas-52-aastane-mees?id=90972295
96,0,3,3.12,5,Eesti Päevaleht,https://epl.delfi.ee/valismaa/eesti-puuab-uro-s-positsiooni-mille-parast-kaib-kibe-voistlus?id=90699895
192,0,6,3.12,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/laane-saksamaa-linna-kerkib-kahemeetrine-vladimir-lenini-monument?id=90235779
128,2,2,3.12,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/freeh-meeskonnal-on-juurdepaas-eesti-riigisaladustele?id=90642543
224,2,5,3.12,4,Telegram,https://www.telegram.ee/maailm/protest-itaalia-talunikud-toid-sead-parlamenti
128,2,2,3.12,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/poliitprojekti-eesti-200-toetuse-kasvu-taga-on-haalte-tagasivalgumine/
192,3,3,3.12,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/rein-veidemann-noudis-omal-ajal-kursusekaaslase-valjaviskamist-mittenoukogulike-vaadete-parast/
96,0,3,3.12,2,Eesti Päevaleht,https://epl.delfi.ee/kliima/inimarengu-aruanne-linnas-peab-olema-loodust-et-hoida-inimeste-vaimset-tervist?id=90188319
160,4,1,3.12,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/andrei-korobeinik-huvitiseks-saanud-ligi-21-000-eurot-enesele-ei-jata?id=91766375
192,2,4,3.12,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/oslos-maandus-havitajate-saatel-pommiahvarduse-saanud-ryanairi-reisilennuk?id=90483081
128,1,3,3.12,2,Telegram,https://www.telegram.ee/maailm/ukraina-forbesist-lahkus-14-tootajat-protestiks-tsensuuri-vastu
64,0,2,3.12,2,Telegram,https://www.telegram.ee/maailm/onnelikkuse-keel-amazonase-piraha-hoimul-ei-ole-minevikku-ega-tulevikku
128,0,4,3.12,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/navalnoi-valismaale-toimetanud-aktivist-ta-jaab-ellu-aga-on-mitmeks-kuuks-rivist-valjas?id=90819865
192,3,3,3.12,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valgevene-jattis-seal-valismeedia-heaks-tootavad-ajakirjanikud-akrediteeringuist-ilma?id=90884327
96,3,0,3.12,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-putin-naitas-ajakirjanikele-oma-salatuba-kremlis?id=90247133
160,1,4,3.12,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/oiguskantsler-oist-alkoholimuuki-ei-piiratud-oigusparaselt?id=90928497
64,0,2,3.12,1,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-ja-video-tallinnas-ulekaigurajal-rollerilt-loogi-saanud-naine-viidi-haiglasse?id=90409759
64,1,1,3.12,1,Telegram,https://www.telegram.ee/nwo/videod-bilderbergi-kohtumispaik-seest-ja-valjast
96,0,3,3.12,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/paev-liikluses-laps-sai-ulekaigurajal-autolt-loogi?id=91373303
192,4,2,3.12,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/intervjuu-laevade-kokkuporkeid-uurinud-ttu-vanemteadlane-usub-et-ava-tekkis-estonia-keresse-parast-uppumist?id=91179327
64,0,2,3.12,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/latis-pustitati-uute-koroonajuhtumite-paevane-rekord-ja-suri-alla-35-aastane-patsient?id=91378583
64,0,2,3.12,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/vene-kohus-moistis-ameeriklase-paul-whelani-spioneerimise-eest-pikaks-ajaks-vangi?id=90172983
514,13,3,3.11,32,Telegram,https://www.telegram.ee/eesti/helpific-siiras-abi-millel-puudub-tagamote-voi-tahtmine-midagi-vastu-saada
835,18,8,3.11,27,Telegram,https://www.telegram.ee/arvamus/andres-laiapea-avatud-nimekirjade-ideest
418,6,7,3.11,27,Telegram,https://www.telegram.ee/maailm/vilepuhuja-esitati-nobeli-rahupreemia-kandidaadiks
803,7,18,3.11,20,Uued Uudised,https://uueduudised.ee/arvamus/juri-toomepuu-laiaulatuslik-valimispettus-usa-s/
515,3,13,3.11,19,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/analuus-vaenulike-naabritega-iisrael-on-leidnud-ootamatu-sobra?id=90348679
643,7,13,3.11,15,Uued Uudised,https://uueduudised.ee/uudis/koosolekul-osalenud-pollumehed-lukkavad-postimehe-paskvilli-umber-mingit-survestamist-ei-olnud/
644,11,9,3.11,11,Telegram,https://www.telegram.ee/eesti/vaikeettevotjad-uuele-valitsusele-moelge-esmalt-vaikestele
289,5,4,3.11,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-kaitseminister-juri-luik-kohtumisel-lati-ja-leedu-ametikaaslasega-nuud-on-oluline-jatkata-rahvusvaheliste-oppustega?id=90183537
225,0,7,3.11,10,Telegram,https://www.telegram.ee/eesti/kohus-tallinna-uhiskaarti-ei-pea-valideerima
322,0,10,3.11,10,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/koroonaviiruse-tagajarjel-suri-prantsusmaa-endine-president-valery-giscard-destaing?id=91857351
322,4,6,3.11,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tiksuv-puhangupomm-koroonahaige-tartlane-vaisas-narvas-e-spordiuritust-kus-oli-kohal-300-inimest?id=90594821
708,4,18,3.11,9,Telegram,https://www.telegram.ee/nwo/kolmandik-ameeriklasi-usub-et-maailma-valitseb-globaalne-eliit
